query_uid,component_id
fever:131786,fever_dep_00593
fever:38046,fever_dep_00615
fever:164419,fever_dep_00697
fever:76096,fever_dep_00698
fever:153736,fever_dep_00036
fever:139427,fever_dep_00642
fever:68742,fever_dep_00184
fever:35596,fever_dep_00699
fever:73017,fever_dep_00700
fever:18066,fever_dep_00701
fever:123031,fever_dep_00217
fever:157977,fever_dep_00702
fever:67544,fever_dep_00703
fever:22409,fever_dep_00704
fever:34577,fever_dep_00705
fever:5599,fever_dep_00084
fever:52112,fever_dep_00562
fever:60079,fever_dep_00036
fever:167164,fever_dep_00531
fever:209354,fever_dep_00706
fever:21986,fever_dep_00707
fever:16378,fever_dep_00708
fever:192053,fever_dep_00709
fever:62117,fever_dep_00710
fever:119580,fever_dep_00711
fever:96584,fever_dep_00268
fever:169934,fever_dep_00571
fever:46937,fever_dep_00255
fever:112371,fever_dep_00712
fever:32535,fever_dep_00264
fever:111662,fever_dep_00713
fever:88346,fever_dep_00671
fever:216793,fever_dep_00714
fever:102990,fever_dep_00715
fever:111074,fever_dep_00640
fever:53197,fever_dep_00661
fever:122396,fever_dep_00716
fever:77730,fever_dep_00610
fever:14366,fever_dep_00127
fever:96963,fever_dep_00579
fever:206039,fever_dep_00549
fever:25359,fever_dep_00628
fever:129026,fever_dep_00651
fever:49398,fever_dep_00717
fever:87019,fever_dep_00718
fever:71187,fever_dep_00563
fever:40086,fever_dep_00719
fever:131969,fever_dep_00720
fever:200045,fever_dep_00721
fever:143222,fever_dep_00722
fever:113106,fever_dep_00203
fever:212039,fever_dep_00723
fever:108767,fever_dep_00609
fever:42117,fever_dep_00636
fever:45759,fever_dep_00724
fever:140442,fever_dep_00656
fever:26340,fever_dep_00725
fever:167179,fever_dep_00531
fever:20561,fever_dep_00015
fever:137417,fever_dep_00726
fever:193844,fever_dep_00727
fever:134995,fever_dep_00728
fever:162836,fever_dep_00690
fever:148750,fever_dep_00729
fever:78985,fever_dep_00618
fever:222643,fever_dep_00730
fever:116991,fever_dep_00591
fever:111503,fever_dep_00540
fever:190664,fever_dep_00731
fever:218114,fever_dep_00732
fever:188579,fever_dep_00733
fever:173030,fever_dep_00623
fever:49869,fever_dep_00612
fever:138095,fever_dep_00734
fever:160534,fever_dep_00735
fever:54907,fever_dep_00015
fever:48576,fever_dep_00696
fever:123777,fever_dep_00736
fever:187571,fever_dep_00737
fever:146792,fever_dep_00521
fever:53669,fever_dep_00738
fever:195924,fever_dep_00739
fever:143300,fever_dep_00740
fever:132528,fever_dep_00642
fever:173928,fever_dep_00741
fever:163808,fever_dep_00508
fever:89455,fever_dep_00742
fever:174990,fever_dep_00580
fever:20261,fever_dep_00638
fever:46309,fever_dep_00743
fever:4717,fever_dep_00540
fever:80335,fever_dep_00651
fever:210206,fever_dep_00744
fever:162046,fever_dep_00745
fever:225749,fever_dep_00672
fever:140299,fever_dep_00746
fever:72593,fever_dep_00567
fever:5747,fever_dep_00548
fever:182675,fever_dep_00632
fever:183423,fever_dep_00631
fever:89908,fever_dep_00566
fever:53319,fever_dep_00622
fever:179817,fever_dep_00527
fever:173670,fever_dep_00747
fever:85571,fever_dep_00748
fever:123375,fever_dep_00578
fever:169327,fever_dep_00749
fever:212212,fever_dep_00147
fever:177970,fever_dep_00750
fever:183938,fever_dep_00751
fever:31105,fever_dep_00255
fever:119857,fever_dep_00460
fever:206997,fever_dep_00057
fever:17334,fever_dep_00752
fever:13885,fever_dep_00753
fever:82208,fever_dep_00620
fever:140762,fever_dep_00599
fever:74544,fever_dep_00593
fever:195491,fever_dep_00754
fever:96910,fever_dep_00755
fever:114984,fever_dep_00756
fever:53795,fever_dep_00635
fever:86387,fever_dep_00757
fever:117126,fever_dep_00725
fever:19184,fever_dep_00758
fever:120781,fever_dep_00759
fever:226845,fever_dep_00760
fever:216795,fever_dep_00714
fever:24454,fever_dep_00691
fever:25115,fever_dep_00595
fever:59221,fever_dep_00196
fever:29290,fever_dep_00725
fever:44380,fever_dep_00532
fever:198534,fever_dep_00573
fever:170015,fever_dep_00761
fever:223201,fever_dep_00762
fever:178874,fever_dep_00732
fever:220974,fever_dep_00763
fever:56162,fever_dep_00764
fever:5560,fever_dep_00765
fever:34385,fever_dep_00603
fever:217115,fever_dep_00766
fever:112981,fever_dep_00122
fever:49593,fever_dep_00715
fever:5314,fever_dep_00620
fever:220237,fever_dep_00767
fever:51425,fever_dep_00529
fever:35752,fever_dep_00203
fever:173929,fever_dep_00741
fever:125550,fever_dep_00768
fever:187566,fever_dep_00737
fever:48028,fever_dep_00769
fever:119989,fever_dep_00770
fever:19074,fever_dep_00771
fever:637,fever_dep_00533
fever:79146,fever_dep_00577
fever:15483,fever_dep_00680
fever:58140,fever_dep_00772
fever:35219,fever_dep_00615
fever:143048,fever_dep_00196
fever:152802,fever_dep_00668
fever:70536,fever_dep_00773
fever:45566,fever_dep_00774
fever:106132,fever_dep_00775
fever:52243,fever_dep_00776
fever:70359,fever_dep_00738
fever:148255,fever_dep_00568
fever:66585,fever_dep_00691
fever:34105,fever_dep_00125
fever:170114,fever_dep_00777
fever:54151,fever_dep_00579
fever:208927,fever_dep_00393
fever:104677,fever_dep_00778
fever:171519,fever_dep_00779
fever:145041,fever_dep_00670
fever:153101,fever_dep_00265
fever:223678,fever_dep_00780
fever:152730,fever_dep_00217
fever:87383,fever_dep_00781
fever:127166,fever_dep_00349
fever:179088,fever_dep_00782
fever:74789,fever_dep_00655
fever:177835,fever_dep_00010
fever:154383,fever_dep_00641
fever:22609,fever_dep_00255
fever:132025,fever_dep_00061
fever:207009,fever_dep_00057
fever:188994,fever_dep_00783
fever:98448,fever_dep_00523
fever:205079,fever_dep_00679
fever:72143,fever_dep_00558
fever:177489,fever_dep_00784
fever:157589,fever_dep_00785
fever:76050,fever_dep_00608
fever:20288,fever_dep_00786
fever:206023,fever_dep_00549
fever:11269,fever_dep_00787
fever:60038,fever_dep_00788
fever:222724,fever_dep_00789
fever:84807,fever_dep_00610
fever:199817,fever_dep_00790
fever:74555,fever_dep_00585
fever:41097,fever_dep_00542
fever:114739,fever_dep_00613
fever:30984,fever_dep_00610
fever:139994,fever_dep_00708
fever:54382,fever_dep_00187
fever:195497,fever_dep_00754
fever:12453,fever_dep_00266
fever:4778,fever_dep_00791
fever:17855,fever_dep_00792
fever:169916,fever_dep_00571
fever:14231,fever_dep_00793
fever:3661,fever_dep_00519
fever:111363,fever_dep_00649
fever:164904,fever_dep_00514
fever:224552,fever_dep_00794
fever:111938,fever_dep_00795
fever:37401,fever_dep_00796
fever:155006,fever_dep_00797
fever:101462,fever_dep_00675
fever:208906,fever_dep_00393
fever:226849,fever_dep_00760
fever:184310,fever_dep_00551
fever:17783,fever_dep_00798
fever:11830,fever_dep_00799
fever:153148,fever_dep_00061
fever:106981,fever_dep_00260
fever:199276,fever_dep_00434
fever:215878,fever_dep_00800
fever:204325,fever_dep_00985
fever:129996,fever_dep_00801
fever:103003,fever_dep_00802
fever:217177,fever_dep_00803
fever:162664,fever_dep_00804
fever:34769,fever_dep_00805
fever:91111,fever_dep_00732
fever:1729,fever_dep_00582
fever:178880,fever_dep_00732
fever:175434,fever_dep_00530
fever:45014,fever_dep_00806
fever:21404,fever_dep_00560
fever:106809,fever_dep_00807
fever:63660,fever_dep_00440
fever:15645,fever_dep_00563
fever:224145,fever_dep_00625
fever:88008,fever_dep_00561
fever:140070,fever_dep_00808
fever:136530,fever_dep_00708
fever:111302,fever_dep_00809
fever:127180,fever_dep_00810
fever:124875,fever_dep_00560
fever:203053,fever_dep_00811
fever:179834,fever_dep_00527
fever:133284,fever_dep_00776
fever:136213,fever_dep_00812
fever:158639,fever_dep_00813
fever:12469,fever_dep_00281
fever:81950,fever_dep_00640
fever:223220,fever_dep_00762
fever:220439,fever_dep_00814
fever:174520,fever_dep_00815
fever:38678,fever_dep_00816
fever:177543,fever_dep_00817
fever:192748,fever_dep_00207
fever:162668,fever_dep_00804
fever:109373,fever_dep_00716
fever:99461,fever_dep_00818
fever:62491,fever_dep_00819
fever:143788,fever_dep_00820
fever:219688,fever_dep_00516
fever:174624,fever_dep_00821
fever:187390,fever_dep_00822
fever:18477,fever_dep_00823
fever:43510,fever_dep_00600
fever:20672,fever_dep_00824
fever:100271,fever_dep_00769
fever:139174,fever_dep_00818
fever:115985,fever_dep_00146
fever:95542,fever_dep_00825
fever:55710,fever_dep_00221
fever:128720,fever_dep_00826
fever:42274,fever_dep_00594
fever:152918,fever_dep_00698
fever:117439,fever_dep_00681
fever:163810,fever_dep_00508
fever:193549,fever_dep_00827
fever:151484,fever_dep_00828
fever:1431,fever_dep_00165
fever:39670,fever_dep_00829
fever:227098,fever_dep_00830
fever:37801,fever_dep_00831
fever:127820,fever_dep_00832
fever:118545,fever_dep_00833
fever:195236,fever_dep_00541
fever:179091,fever_dep_00782
fever:162218,fever_dep_00546
fever:33055,fever_dep_00834
fever:164046,fever_dep_00835
fever:27269,fever_dep_00836
fever:152140,fever_dep_00837
fever:45638,fever_dep_00838
fever:207341,fever_dep_00839
fever:182041,fever_dep_00840
fever:161101,fever_dep_00523
fever:125458,fever_dep_00591
fever:44837,fever_dep_00841
fever:209342,fever_dep_00706
fever:138377,fever_dep_00522
fever:174518,fever_dep_00815
fever:118160,fever_dep_00579
fever:148776,fever_dep_00665
fever:189715,fever_dep_00842
fever:9860,fever_dep_00610
fever:116129,fever_dep_00125
fever:69871,fever_dep_00621
fever:102594,fever_dep_00255
fever:96878,fever_dep_00843
fever:43981,fever_dep_00635
fever:7727,fever_dep_00654
fever:110147,fever_dep_00812
fever:13768,fever_dep_00255
fever:75025,fever_dep_00793
fever:198085,fever_dep_00844
fever:64318,fever_dep_00845
fever:77573,fever_dep_00820
fever:65223,fever_dep_00743
fever:107589,fever_dep_00799
fever:206034,fever_dep_00549
fever:108752,fever_dep_00203
fever:74951,fever_dep_00846
fever:104697,fever_dep_00756
fever:160064,fever_dep_00847
fever:102784,fever_dep_00848
fever:116502,fever_dep_00849
fever:16604,fever_dep_00850
fever:7031,fever_dep_00740
fever:192198,fever_dep_00851
fever:7277,fever_dep_00661
fever:140330,fever_dep_00604
fever:13242,fever_dep_00643
fever:205278,fever_dep_00873
fever:183506,fever_dep_00852
fever:89608,fever_dep_00853
fever:104036,fever_dep_00854
fever:3795,fever_dep_00602
fever:136192,fever_dep_00746
fever:25395,fever_dep_00855
fever:127955,fever_dep_00856
fever:131277,fever_dep_00786
fever:225802,fever_dep_00598
fever:23925,fever_dep_00703
fever:136089,fever_dep_00857
fever:199819,fever_dep_00790
fever:203044,fever_dep_00811
fever:67746,fever_dep_00577
fever:46289,fever_dep_00858
fever:218111,fever_dep_00732
fever:110035,fever_dep_00746
fever:164885,fever_dep_00514
fever:138563,fever_dep_00846
fever:21959,fever_dep_00832
fever:148616,fever_dep_00646
fever:124240,fever_dep_00859
fever:150656,fever_dep_00639
fever:220452,fever_dep_00814
fever:202737,fever_dep_00860
fever:146578,fever_dep_00861
fever:126590,fever_dep_00862
fever:8219,fever_dep_00577
fever:170100,fever_dep_00777
fever:50197,fever_dep_00708
fever:46511,fever_dep_00666
fever:215860,fever_dep_00800
fever:161906,fever_dep_00863
fever:119221,fever_dep_00848
fever:101845,fever_dep_00864
fever:68280,fever_dep_00649
fever:227788,fever_dep_00674
fever:19194,fever_dep_00865
fever:81029,fever_dep_00563
fever:152870,fever_dep_00726
fever:50650,fever_dep_00774
fever:84043,fever_dep_00554
fever:5555,fever_dep_00866
fever:181266,fever_dep_00867
fever:62247,fever_dep_00721
fever:213428,fever_dep_00626
fever:222775,fever_dep_00868
fever:28092,fever_dep_00517
fever:207006,fever_dep_00057
fever:204997,fever_dep_00869
fever:129180,fever_dep_00122
fever:168608,fever_dep_00010
fever:67274,fever_dep_00870
fever:109876,fever_dep_00871
fever:168919,fever_dep_00645
fever:38501,fever_dep_00872
fever:175874,fever_dep_00384
fever:144173,fever_dep_00260
fever:33531,fever_dep_00061
fever:50948,fever_dep_00609
fever:46276,fever_dep_00589
fever:31675,fever_dep_00629
fever:85422,fever_dep_00825
fever:74488,fever_dep_00703
fever:65597,fever_dep_00873
fever:221124,fever_dep_00576
fever:216193,fever_dep_00874
fever:66843,fever_dep_00147
fever:164101,fever_dep_00875
fever:150736,fever_dep_00846
fever:29089,fever_dep_00876
fever:68908,fever_dep_00255
fever:212241,fever_dep_00147
fever:81710,fever_dep_00877
fever:122348,fever_dep_00568
fever:26964,fever_dep_00460
fever:80289,fever_dep_00755
fever:81727,fever_dep_00878
fever:14501,fever_dep_00879
fever:29720,fever_dep_00801
fever:194222,fever_dep_00880
fever:103040,fever_dep_00558
fever:222887,fever_dep_00372
fever:224187,fever_dep_00592
fever:196159,fever_dep_00881
fever:55066,fever_dep_00861
fever:148844,fever_dep_00349
fever:102911,fever_dep_00260
fever:171491,fever_dep_00663
fever:138263,fever_dep_00676
fever:71281,fever_dep_00525
fever:39832,fever_dep_00642
fever:24543,fever_dep_00703
fever:31903,fever_dep_00882
fever:122596,fever_dep_00883
fever:221251,fever_dep_00884
fever:32520,fever_dep_00742
fever:92675,fever_dep_00716
fever:60162,fever_dep_00885
fever:124264,fever_dep_00157
fever:58449,fever_dep_00718
fever:90509,fever_dep_00886
fever:12306,fever_dep_00535
fever:55259,fever_dep_00855
fever:51284,fever_dep_00746
fever:142025,fever_dep_00680
fever:84710,fever_dep_00187
fever:2147,fever_dep_00887
fever:206453,fever_dep_00888
fever:37100,fever_dep_00563
fever:89304,fever_dep_00577
fever:157292,fever_dep_00889
fever:192752,fever_dep_00207
fever:129654,fever_dep_00264
fever:130010,fever_dep_00628
fever:30122,fever_dep_00778
fever:28278,fever_dep_00609
fever:173049,fever_dep_00623
fever:160348,fever_dep_00673
fever:146300,fever_dep_00165
fever:42982,fever_dep_00522
fever:141284,fever_dep_00593
fever:104178,fever_dep_00771
fever:55888,fever_dep_00515
fever:36844,fever_dep_00614
fever:91881,fever_dep_00644
fever:26836,fever_dep_00705
fever:78232,fever_dep_00533
fever:97204,fever_dep_00717
fever:134099,fever_dep_00795
fever:222725,fever_dep_00789
fever:43641,fever_dep_00890
fever:147952,fever_dep_00203
fever:96211,fever_dep_00768
fever:92010,fever_dep_00746
fever:28338,fever_dep_00538
fever:9282,fever_dep_00891
fever:199662,fever_dep_00892
fever:221252,fever_dep_00884
fever:131625,fever_dep_00651
fever:192754,fever_dep_00207
fever:7257,fever_dep_00858
fever:20026,fever_dep_00550
fever:159338,fever_dep_00664
fever:110209,fever_dep_00893
fever:56475,fever_dep_00826
fever:25829,fever_dep_00228
fever:25008,fever_dep_00894
fever:123647,fever_dep_00569
fever:227789,fever_dep_00674
fever:199807,fever_dep_00790
fever:116026,fever_dep_00895
fever:177847,fever_dep_00010
fever:211848,fever_dep_00896
fever:90688,fever_dep_00802
fever:185188,fever_dep_00637
fever:134070,fever_dep_00890
fever:194746,fever_dep_00897
fever:57141,fever_dep_00877
fever:209123,fever_dep_00552
fever:225790,fever_dep_00598
fever:109408,fever_dep_00566
fever:188977,fever_dep_00783
fever:206454,fever_dep_00888
fever:84673,fever_dep_00577
fever:128844,fever_dep_00898
fever:607,fever_dep_00707
fever:31997,fever_dep_00899
fever:163811,fever_dep_00508
fever:109719,fever_dep_00639
fever:182042,fever_dep_00840
fever:113824,fever_dep_00900
fever:93952,fever_dep_00642
fever:224195,fever_dep_00592
fever:52509,fever_dep_00618
fever:97474,fever_dep_00862
fever:183405,fever_dep_00631
fever:124042,fever_dep_00557
fever:124677,fever_dep_00834
fever:148057,fever_dep_00307
fever:88112,fever_dep_00638
fever:41840,fever_dep_00647
fever:222737,fever_dep_00789
fever:66059,fever_dep_00901
fever:151104,fever_dep_00902
fever:187557,fever_dep_00737
fever:212029,fever_dep_00723
fever:76117,fever_dep_00659
fever:77007,fever_dep_00537
fever:169323,fever_dep_00749
fever:177864,fever_dep_00010
fever:107258,fever_dep_00838
fever:68488,fever_dep_00460
fever:99736,fever_dep_00558
fever:222738,fever_dep_00789
fever:70984,fever_dep_00771
fever:86472,fever_dep_00946
fever:157320,fever_dep_00612
fever:16474,fever_dep_00255
fever:173619,fever_dep_00903
fever:87072,fever_dep_00590
fever:31422,fever_dep_00904
fever:9642,fever_dep_00905
fever:182926,fever_dep_00584
fever:47839,fever_dep_00686
fever:23210,fever_dep_00665
fever:13132,fever_dep_00906
fever:115175,fever_dep_00264
fever:125304,fever_dep_00265
fever:162657,fever_dep_00804
fever:8316,fever_dep_00877
fever:4737,fever_dep_00609
fever:1931,fever_dep_00805
fever:154125,fever_dep_00907
fever:183498,fever_dep_00852
fever:11478,fever_dep_00799
fever:189874,fever_dep_00553
fever:74621,fever_dep_00656
fever:189714,fever_dep_00842
fever:187541,fever_dep_00908
fever:206035,fever_dep_00549
fever:158897,fever_dep_00909
fever:188635,fever_dep_00217
fever:222761,fever_dep_00868
fever:426,fever_dep_00910
fever:114900,fever_dep_00911
fever:36815,fever_dep_00563
fever:171906,fever_dep_00912
fever:69722,fever_dep_00693
fever:146485,fever_dep_00559
fever:54269,fever_dep_00217
fever:166923,fever_dep_00913
fever:51400,fever_dep_00146
fever:199260,fever_dep_00434
fever:55541,fever_dep_00578
fever:39958,fever_dep_00914
fever:161808,fever_dep_00915
fever:67285,fever_dep_00534
fever:212052,fever_dep_00723
fever:111185,fever_dep_00916
fever:55470,fever_dep_00841
fever:123238,fever_dep_00807
fever:120983,fever_dep_00563
fever:205097,fever_dep_00917
fever:86029,fever_dep_00036
fever:189888,fever_dep_00553
fever:188646,fever_dep_00217
fever:88764,fever_dep_00918
fever:21270,fever_dep_00255
fever:140005,fever_dep_00769
fever:155860,fever_dep_00738
fever:65590,fever_dep_00692
fever:104427,fever_dep_00595
fever:16394,fever_dep_00569
fever:194572,fever_dep_00682
fever:173675,fever_dep_00747
fever:57782,fever_dep_00828
fever:103816,fever_dep_00919
fever:28525,fever_dep_00834
fever:100446,fever_dep_00662
fever:188887,fever_dep_00920
fever:75942,fever_dep_00617
fever:45302,fever_dep_00740
fever:199809,fever_dep_00790
fever:109817,fever_dep_00557
fever:138664,fever_dep_00921
fever:40296,fever_dep_00914
fever:44809,fever_dep_00729
fever:48866,fever_dep_00221
fever:165699,fever_dep_00922
fever:33986,fever_dep_00600
fever:130301,fever_dep_00611
fever:181267,fever_dep_00867
fever:162659,fever_dep_00804
fever:150261,fever_dep_00217
fever:28447,fever_dep_00746
fever:27416,fever_dep_00923
fever:64449,fever_dep_00265
fever:127482,fever_dep_00921
fever:35406,fever_dep_00641
fever:228690,fever_dep_00683
fever:6507,fever_dep_00916
fever:124905,fever_dep_00924
fever:158361,fever_dep_00925
fever:211009,fever_dep_00543
fever:83669,fever_dep_00802
fever:121398,fever_dep_00926
fever:187546,fever_dep_00908
fever:42628,fever_dep_00736
fever:10675,fever_dep_00809
fever:53367,fever_dep_00563
fever:14367,fever_dep_00127
fever:140663,fever_dep_00927
fever:29704,fever_dep_00675
fever:169313,fever_dep_00749
fever:146455,fever_dep_00217
fever:34924,fever_dep_00799
fever:115720,fever_dep_00768
fever:104365,fever_dep_00519
fever:115976,fever_dep_00928
fever:23934,fever_dep_00575
fever:52926,fever_dep_00729
fever:61838,fever_dep_00699
fever:179841,fever_dep_00527
fever:182930,fever_dep_00584
fever:46308,fever_dep_00929
fever:42226,fever_dep_00689
fever:88619,fever_dep_00522
fever:175879,fever_dep_00384
fever:161716,fever_dep_00117
fever:157752,fever_dep_00930
fever:225868,fever_dep_00572
fever:188571,fever_dep_00733
fever:194893,fever_dep_00931
fever:95109,fever_dep_00266
fever:15963,fever_dep_00633
fever:160315,fever_dep_00217
fever:129462,fever_dep_00924
fever:55826,fever_dep_00349
fever:218090,fever_dep_00732
fever:162044,fever_dep_00745
fever:50313,fever_dep_00700
fever:51885,fever_dep_00604
fever:17731,fever_dep_00702
fever:25505,fever_dep_00872
fever:192037,fever_dep_00709
fever:151428,fever_dep_00707
fever:147088,fever_dep_00932
fever:225269,fever_dep_00217
fever:195481,fever_dep_00754
fever:23496,fever_dep_00559
fever:164508,fever_dep_00933
fever:57479,fever_dep_00858
fever:203038,fever_dep_00811
fever:149042,fever_dep_00769
fever:215873,fever_dep_00800
fever:51314,fever_dep_00756
fever:37432,fever_dep_00916
fever:187537,fever_dep_00908
fever:204985,fever_dep_00869
fever:131670,fever_dep_00127
fever:47223,fever_dep_00934
fever:114469,fever_dep_00726
fever:13688,fever_dep_00125
fever:119918,fever_dep_00604
fever:1934,fever_dep_00523
fever:31684,fever_dep_00517
fever:59967,fever_dep_00146
fever:147632,fever_dep_00725
fever:102528,fever_dep_00818
fever:144542,fever_dep_00255
fever:26623,fever_dep_00935
fever:211859,fever_dep_00896
fever:111685,fever_dep_00563
fever:194214,fever_dep_00880
fever:10567,fever_dep_00569
fever:105896,fever_dep_00587
fever:142729,fever_dep_00936
fever:25199,fever_dep_00629
fever:88763,fever_dep_00608
fever:112877,fever_dep_00127
fever:194740,fever_dep_00897
fever:162409,fever_dep_00937
fever:204310,fever_dep_00985
fever:7758,fever_dep_00938
fever:87073,fever_dep_00590
fever:72727,fever_dep_00569
fever:121923,fever_dep_00670
fever:70980,fever_dep_00939
fever:30233,fever_dep_00688
fever:222651,fever_dep_00730
fever:178216,fever_dep_00547
fever:41091,fever_dep_00643
fever:143301,fever_dep_00646
fever:14310,fever_dep_00879
fever:217390,fever_dep_00940
fever:222661,fever_dep_00730
fever:188577,fever_dep_00733
fever:162665,fever_dep_00804
fever:110762,fever_dep_00857
fever:62318,fever_dep_00736
fever:55546,fever_dep_00642
fever:68282,fever_dep_00539
fever:225820,fever_dep_00598
fever:78174,fever_dep_00122
fever:223208,fever_dep_00762
fever:146507,fever_dep_00642
fever:7335,fever_dep_00916
fever:97752,fever_dep_00856
fever:48489,fever_dep_00865
fever:122204,fever_dep_00941
fever:124087,fever_dep_00942
fever:51962,fever_dep_00686
fever:131417,fever_dep_00771
fever:75307,fever_dep_00015
fever:204300,fever_dep_00985
fever:135322,fever_dep_00594
fever:106683,fever_dep_00854
fever:77550,fever_dep_00558
fever:84970,fever_dep_00943
fever:42652,fever_dep_00816
fever:80764,fever_dep_00944
fever:141006,fever_dep_00608
fever:54325,fever_dep_00845
fever:217172,fever_dep_00803
fever:24273,fever_dep_00217
fever:49168,fever_dep_00554
fever:58967,fever_dep_00799
fever:102741,fever_dep_00683
fever:109145,fever_dep_00846
fever:189883,fever_dep_00553
fever:219190,fever_dep_00564
fever:204326,fever_dep_00985
fever:128532,fever_dep_00925
fever:8546,fever_dep_00945
fever:222732,fever_dep_00789
fever:93646,fever_dep_00946
fever:201596,fever_dep_00947
fever:197637,fever_dep_00669
fever:121202,fever_dep_00778
fever:74311,fever_dep_00744
fever:177856,fever_dep_00010
fever:136604,fever_dep_00816
fever:171529,fever_dep_00779
fever:91254,fever_dep_00113
fever:49752,fever_dep_00617
fever:35968,fever_dep_00122
fever:32490,fever_dep_00862
fever:39137,fever_dep_00654
fever:144897,fever_dep_00559
fever:91139,fever_dep_00125
fever:194175,fever_dep_00606
fever:101680,fever_dep_00870
fever:96470,fever_dep_00591
fever:48541,fever_dep_00667
fever:158895,fever_dep_00909
fever:115183,fever_dep_00643
fever:165693,fever_dep_00922
fever:218102,fever_dep_00732
fever:59903,fever_dep_00036
fever:11443,fever_dep_00837
fever:134473,fever_dep_00668
fever:68265,fever_dep_00823
fever:199674,fever_dep_00892
fever:123675,fever_dep_00825
fever:70935,fever_dep_00850
fever:124565,fever_dep_00125
fever:134592,fever_dep_00948
fever:42215,fever_dep_00671
fever:94546,fever_dep_00898
fever:178859,fever_dep_00732
fever:55956,fever_dep_00883
fever:122583,fever_dep_00859
fever:16629,fever_dep_00560
fever:182907,fever_dep_00584
fever:101553,fever_dep_00949
fever:193540,fever_dep_00827
fever:207669,fever_dep_00950
fever:40944,fever_dep_00687
fever:44856,fever_dep_00951
fever:188967,fever_dep_00783
fever:8148,fever_dep_00836
fever:7762,fever_dep_00701
fever:102523,fever_dep_00870
fever:223291,fever_dep_00601
fever:198558,fever_dep_00573
fever:66046,fever_dep_00841
fever:217166,fever_dep_00803
fever:67917,fever_dep_00890
fever:24025,fever_dep_00593
fever:189871,fever_dep_00553
fever:165694,fever_dep_00922
fever:8167,fever_dep_00846
fever:108315,fever_dep_00577
fever:161784,fever_dep_00915
fever:150536,fever_dep_00755
fever:207693,fever_dep_00950
fever:91889,fever_dep_00650
fever:4058,fever_dep_00786
fever:11940,fever_dep_00885
fever:17090,fever_dep_00889
fever:28706,fever_dep_00785
fever:220449,fever_dep_00814
fever:155390,fever_dep_00683
fever:107543,fever_dep_00656
fever:31743,fever_dep_00952
fever:67464,fever_dep_00536
fever:50382,fever_dep_00617
fever:1606,fever_dep_00818
fever:122812,fever_dep_00953
fever:87808,fever_dep_00255
fever:190669,fever_dep_00731
fever:102079,fever_dep_00848
fever:12482,fever_dep_00532
fever:19326,fever_dep_00591
fever:112329,fever_dep_00577
fever:228572,fever_dep_00954
fever:8864,fever_dep_00581
fever:206447,fever_dep_00888
fever:198888,fever_dep_00955
fever:10721,fever_dep_00165
fever:222652,fever_dep_00730
fever:157460,fever_dep_00862
fever:90427,fever_dep_00956
fever:122891,fever_dep_00281
fever:127772,fever_dep_00923
fever:16646,fever_dep_00957
fever:104298,fever_dep_00958
fever:218115,fever_dep_00732
fever:181269,fever_dep_00867
fever:11418,fever_dep_00596
fever:188624,fever_dep_00217
fever:64114,fever_dep_00677
fever:34830,fever_dep_00612
fever:81609,fever_dep_00685
fever:123794,fever_dep_00609
fever:92471,fever_dep_00759
fever:78498,fever_dep_00528
fever:64769,fever_dep_00125
fever:50223,fever_dep_00566
fever:221245,fever_dep_00884
fever:149991,fever_dep_00529
fever:134438,fever_dep_00823
fever:225814,fever_dep_00598
fever:207320,fever_dep_00839
fever:147742,fever_dep_00855
fever:23446,fever_dep_00616
fever:178241,fever_dep_00959
fever:13474,fever_dep_00545
fever:135964,fever_dep_00203
fever:199670,fever_dep_00892
fever:11009,fever_dep_00634
fever:183469,fever_dep_00588
fever:67572,fever_dep_00894
fever:202738,fever_dep_00860
fever:165712,fever_dep_00922
fever:110571,fever_dep_00904
fever:103167,fever_dep_00688
fever:151128,fever_dep_00715
fever:198068,fever_dep_00844
fever:195480,fever_dep_00754
fever:37710,fever_dep_00278
fever:79885,fever_dep_00349
fever:31728,fever_dep_00664
fever:145549,fever_dep_00528
fever:144183,fever_dep_00740
fever:145723,fever_dep_00278
fever:91849,fever_dep_00776
fever:3637,fever_dep_00748
fever:16392,fever_dep_00801
fever:93184,fever_dep_00808
fever:192597,fever_dep_00960
fever:66211,fever_dep_00823
fever:80573,fever_dep_00662
fever:173925,fever_dep_00741
fever:142620,fever_dep_00925
fever:194892,fever_dep_00931
fever:79307,fever_dep_00775
fever:64838,fever_dep_00647
fever:37137,fever_dep_00948
fever:80949,fever_dep_00921
fever:95739,fever_dep_00685
fever:220963,fever_dep_00763
fever:22623,fever_dep_00668
fever:91508,fever_dep_00961
fever:43900,fever_dep_00831
fever:17994,fever_dep_00791
fever:168082,fever_dep_00652
fever:62826,fever_dep_00962
fever:75449,fever_dep_00963
fever:218101,fever_dep_00732
fever:27701,fever_dep_00125
fever:121218,fever_dep_00460
fever:124492,fever_dep_00609
fever:186008,fever_dep_00101
fever:95429,fever_dep_00563
fever:154252,fever_dep_00797
fever:17335,fever_dep_00964
fever:2904,fever_dep_00542
fever:13138,fever_dep_00965
fever:192585,fever_dep_00960
fever:116786,fever_dep_00758
fever:143063,fever_dep_00578
fever:88046,fever_dep_00590
fever:86800,fever_dep_00673
fever:227088,fever_dep_00830
fever:26819,fever_dep_00966
fever:142556,fever_dep_00670
fever:58661,fever_dep_00255
fever:25799,fever_dep_00554
